# gal zone depth edge out
2957 410 2 0 0
2958 815 4 0 0
2961 410 2 0 0
2964 607 2 0 0
2967 607 2 0 0
2968 607 2 0 0
2969 444 3 0 0
2972 607 2 0 0
2973 607 2 0 0
2976 444 3 0 0
2978 222 3 0 0
2980 444 3 0 0
2982 410 2 0 0
2983 410 1 0 0
2984 836 1 0 0
2986 370 8 0 0
2988 22 4 0 0
2993 444 4 0 0
2994 607 2 0 0
2997 607 2 0 0
2999 444 3 0 0
3003 607 1 0 0
3005 370 8 0 0
3007 607 2 0 0
3008 836 3 0 0
3010 410 2 0 0
3016 607 1 0 0
3019 410 1 0 0
3021 1036 0 1 0
3022 410 2 0 0
3025 607 1 0 0
3030 652 3 0 0
3031 410 2 0 0
3035 444 3 0 0
3036 652 4 0 0
3037 501 1 0 0
3040 222 2 0 0
3041 745 1 0 0
3043 410 2 0 0
3045 437 4 0 0
3048 410 2 0 0
3049 410 2 0 0
3059 607 1 0 0
3060 222 2 0 0
3061 437 3 0 0
3062 222 2 0 0
3063 410 3 0 0
3067 410 2 0 0
3068 410 2 0 0
3069 607 1 0 0
3075 437 4 0 0
3078 836 1 0 0
3079 222 2 0 0
3080 836 0 0 0
3081 410 2 0 0
3084 410 2 0 0
3085 410 2 0 0
3086 222 2 0 0
3088 222 2 0 0
3089 410 3 0 0
3091 222 2 0 0
3092 410 3 0 0
3094 607 1 0 0
3096 222 2 0 0
3098 607 1 0 0
3101 410 1 0 0
3103 745 2 0 0
3104 1036 0 1 0
3106 1036 0 1 0
3110 1036 0 1 0
3114 1036 0 1 0
3117 702 2 0 0
3120 1036 0 1 0
3121 1036 0 1 0
3123 1036 0 1 0
3124 1036 0 1 0
3129 1036 0 1 0
3130 1036 0 1 0
3131 1036 0 1 0
3134 1036 0 1 0
3135 222 3 0 0
3137 1036 0 1 0
3139 1036 0 1 0
3141 1036 0 1 0
3143 1036 0 1 0
3148 879 2 0 0
3149 1036 0 1 0
3150 1036 0 1 0
3151 1036 0 1 0
3152 222 3 0 0
3153 222 3 0 0
3154 1036 0 1 0
3156 222 3 0 0
3157 1036 0 1 0
3159 1036 0 1 0
3160 222 3 0 0
3161 1036 0 1 0
3163 1036 0 1 0
3168 1036 0 1 0
3169 879 2 0 0
3171 879 2 0 0
3174 410 4 0 0
3176 410 4 0 0
3177 1036 0 1 0
3179 222 3 0 0
3181 222 3 0 0
3182 1036 0 1 0
3184 410 4 0 0
3185 1036 0 1 0
3186 702 2 0 0
3191 1036 0 1 0
3193 1036 0 1 0
3195 836 1 0 0
3196 1036 0 1 0
3197 1036 0 1 0
3198 1036 0 1 0
3202 1036 0 1 0
3203 410 3 0 0
3204 1036 0 1 0
3205 1036 0 1 0
3210 1036 0 1 0
3212 1036 0 1 0
3214 1036 0 1 0
3215 1036 0 1 0
3218 836 1 0 0
3219 1036 0 1 0
3220 1036 0 1 0
3222 745 2 0 0
3223 1036 0 1 0
3225 1036 0 1 0
3226 1036 0 1 0
3228 1036 0 1 0
3230 1036 0 1 0
3238 410 1 0 0
3241 745 1 0 0
3242 410 3 0 0
3243 607 1 0 0
3244 444 4 0 0
3255 410 2 0 0
3258 410 2 0 0
3259 410 3 0 0
3263 410 4 0 0
3264 410 3 0 0
3265 222 3 0 0
3267 410 3 0 0
3268 410 2 0 0
3271 254 9 0 0
3276 410 2 0 0
3278 410 3 0 0
3280 222 2 0 0
3282 222 2 0 0
3283 410 1 0 0
3284 1036 0 1 0
3286 1036 0 1 0
3294 607 1 0 0
3295 745 2 0 0
3296 619 1 0 0
3297 702 1 0 0
3298 222 2 0 0
3299 607 2 0 0
3300 410 2 0 0
3301 1036 0 1 0
3302 222 2 0 0
3305 1036 0 1 0
3306 437 4 0 0
3308 607 2 0 0
3311 836 1 0 0
3312 410 2 0 0
3313 222 3 0 0
3315 410 2 0 0
3316 607 3 0 0
3317 879 1 0 0
3318 607 2 0 0
3322 607 2 0 0
3324 1036 0 1 0
3327 410 1 0 0
3330 745 3 0 0
3334 879 1 0 0
3338 437 3 0 0
3352 745 2 0 0
3354 879 2 0 0
3356 607 2 0 0
3357 437 3 0 0
3358 222 4 0 0
3359 437 4 0 0
3360 879 1 0 0
3369 437 3 0 0
3370 1036 0 1 0
3372 1036 0 1 0
3374 437 4 0 0
3384 1036 0 1 0
3385 1036 0 1 0
3386 1036 0 1 0
3388 1036 0 1 0
3389 632 3 0 0
3390 222 7 0 0
3391 222 7 0 0
3392 879 2 0 0
3393 879 2 0 0
3394 254 8 0 0
3395 986 1 0 0
3396 879 2 0 0
3398 773 3 0 0
3402 437 4 0 0
3405 619 2 0 0
3406 702 3 0 0
3408 1036 0 1 0
3409 702 2 0 0
3410 702 3 0 0
3411 1036 0 1 0
3413 1036 0 1 0
3414 1036 0 1 0
3416 222 2 0 0
3417 437 3 0 0
3421 879 3 0 0
3424 254 8 0 0
3425 1036 0 1 0
3426 879 2 0 0
3429 1036 0 1 0
3431 1036 0 1 0
3432 1036 0 1 0
3433 1036 0 1 0
3434 1036 0 1 0
3436 1036 0 1 0
3437 1036 0 1 0
3440 1036 0 1 0
3442 879 2 0 0
3450 702 1 0 0
3454 1036 0 1 0
3455 1036 0 1 0
3457 1036 0 1 0
3461 1036 0 1 0
3463 1036 0 1 0
3467 222 3 0 0
3470 222 3 0 0
3474 702 2 0 0
3477 1036 0 1 0
3478 619 2 0 0
3479 632 4 0 0
3480 1036 0 1 0
3484 1036 0 1 0
3489 222 3 0 0
3491 632 5 0 0
3492 1036 0 1 0
3493 437 4 0 0
3494 437 4 0 0
3495 437 3 0 0
3498 632 4 0 0
3500 437 3 0 0
3502 1036 0 1 0
3505 1036 0 1 0
3509 1036 0 1 0
3513 702 2 0 0
3514 222 2 0 0
3515 437 4 0 0
3517 437 3 0 0
3518 222 2 0 0
3519 1036 0 1 0
3523 1036 0 1 0
3524 702 3 0 0
3525 1036 0 1 0
3526 702 3 0 0
3527 1036 0 1 0
3529 1036 0 1 0
3531 222 3 0 0
3532 1036 0 1 0
3534 1036 0 1 0
3536 437 5 0 0
3537 632 4 0 0
3538 702 2 0 0
3539 702 1 0 0
3540 437 4 0 0
3542 1036 0 1 0
3544 1036 0 1 0
3546 1036 0 1 0
3547 1036 0 1 0
3548 1036 0 1 0
3549 879 1 0 0
3550 222 3 0 0
3552 702 2 0 0
3554 702 0 0 0
3555 1036 0 1 0
3570 619 0 0 0
3571 745 2 0 0
3575 1036 0 1 0
3577 437 2 0 0
3581 222 4 0 0
3585 437 2 0 0
3589 437 4 0 0
3593 222 2 0 0
3596 879 1 0 0
3601 222 2 0 0
3608 437 3 0 0
3610 222 2 0 0
3615 879 0 0 0
3618 437 2 0 0
3619 437 2 0 0
3621 879 2 0 0
3627 1036 0 1 0
3632 254 7 0 0
3635 222 3 0 0
3636 222 2 0 0
3639 702 1 0 0
3645 702 1 0 0
3646 222 3 0 0
3647 222 2 0 0
3648 222 3 0 0
3650 702 2 0 0
3651 1036 0 1 0
3654 222 3 0 0
3655 879 1 0 0
3657 879 1 0 0
3658 222 4 0 0
3659 222 3 0 0
3660 222 4 0 0
3661 222 4 0 0
3662 254 6 0 0
3664 222 5 0 0
3665 222 5 0 0
3666 222 5 0 0
3668 879 1 0 0
3670 437 3 0 0
3671 410 3 0 0
3674 437 3 0 0
3675 222 3 0 0
3676 879 1 0 0
3678 222 3 0 0
3680 222 4 0 0
3681 879 2 0 0
3682 84 2 0 0
3683 222 3 0 0
3684 222 2 0 0
3685 879 1 0 0
3686 222 5 0 0
3687 222 2 0 0
3688 222 3 0 0
3689 745 3 0 0
3690 222 4 0 0
3692 410 3 0 0
3695 410 3 0 0
3698 879 1 0 0
3700 254 7 0 0
3701 745 3 0 0
3702 222 5 0 0
3705 1036 0 1 0
3706 222 4 0 0
3707 745 3 0 0
3708 222 4 0 0
3710 222 5 0 0
3711 632 2 0 0
3713 222 4 0 0
3716 879 2 0 0
3717 745 2 0 0
3718 84 2 0 0
3720 222 3 0 0
3721 745 2 0 0
3725 773 2 0 0
3726 1036 0 1 0
3727 84 3 0 0
3728 437 3 0 0
3731 1036 0 1 0
3734 222 2 0 0
3735 773 1 0 0
3736 773 2 0 0
3737 312 4 0 0
3738 773 1 0 0
3739 312 4 0 0
3740 222 6 0 0
3741 773 2 0 0
3742 773 2 0 0
3746 773 2 0 0
3747 222 5 0 0
3748 1036 0 1 0
3753 1036 0 1 0
3760 1036 0 1 0
3762 773 2 0 0
3764 478 4 0 0
3766 222 6 0 0
3767 773 2 0 0
3770 1036 0 1 0
3773 1036 0 1 0
3783 879 3 0 0
3785 1036 0 1 0
3786 773 2 0 0
3787 312 3 0 0
3788 1036 0 1 0
3789 312 3 0 0
3790 222 7 0 0
3791 222 6 0 0
3793 222 5 0 0
3794 312 4 0 0
3795 986 2 0 0
3800 1036 0 1 0
3802 1036 0 1 0
3806 986 1 0 0
3808 632 3 0 0
3810 312 4 0 0
3812 632 3 0 0
3813 312 3 0 0
3814 222 6 0 0
3815 222 7 0 0
3817 478 5 0 0
3820 312 4 0 0
3821 773 3 0 0
3824 986 0 0 0
3825 702 3 0 0
3826 84 3 0 0
3828 702 3 0 0
3829 222 7 0 0
3834 84 4 0 0
3836 222 2 0 0
3838 773 2 0 0
3839 84 2 0 0
3842 773 2 0 0
3846 702 2 0 0
3852 1036 0 1 0
3859 1036 0 1 0
3860 1036 0 1 0
3861 1036 0 1 0
3863 1036 0 1 0
3866 745 3 0 0
3869 632 3 0 0
3870 222 7 0 0
3872 986 1 0 0
3873 773 4 0 0
3874 773 2 0 0
3878 1036 0 1 0
3879 1036 0 1 0
3882 1036 0 1 0
3886 773 4 0 0
3887 1036 0 1 0
3888 84 1 0 0
3889 1036 0 1 0
3890 986 1 0 0
3891 879 2 0 0
3893 986 1 0 0
3894 1036 0 1 0
3895 1036 0 1 0
3896 1036 0 1 0
3898 702 2 0 0
3899 222 7 0 0
3905 1036 0 1 0
3907 1036 0 1 0
3908 1036 0 1 0
3909 1036 0 1 0
3910 1036 0 1 0
3911 1036 0 1 0
3914 702 2 0 0
3916 879 2 0 0
3917 702 1 0 0
3918 879 2 0 0
3919 1036 0 1 0
3920 1036 0 1 0
3922 437 3 0 0
3923 222 4 0 0
3925 879 2 0 0
3926 222 4 0 0
3928 879 1 0 0
3929 437 3 0 0
3931 879 2 0 0
3932 222 3 0 0
3933 1036 0 1 0
3934 437 3 0 0
3936 879 1 0 0
3940 879 3 0 0
3944 1036 0 1 0
3947 222 4 0 0
3948 84 2 0 0
3950 84 2 0 0
3952 1036 0 1 0
3955 222 4 0 0
3956 84 2 0 0
3957 222 6 0 0
3958 632 4 0 0
3959 222 6 0 0
3960 222 6 0 0
3961 632 2 0 0
3962 222 6 0 0
3965 745 3 0 0
3967 437 4 0 0
3970 222 7 0 0
3971 619 2 0 0
3976 222 5 0 0
3983 1036 0 1 0
3986 1036 0 1 0
3988 312 3 0 0
3989 253 2 0 0
3992 222 3 0 0
3994 1036 0 1 0
3995 437 2 0 0
3996 1036 0 1 0
3998 501 3 0 0
3999 222 5 0 0
4000 501 2 0 0
4002 632 2 0 0
4004 312 3 0 0
4005 1036 0 1 0
4010 84 4 0 0
4012 84 3 0 0
4015 478 6 0 0
4017 84 3 0 0
4018 222 6 0 0
4021 222 5 0 0
4022 222 5 0 0
4024 632 1 0 0
4025 312 3 0 0
4027 312 3 0 0
4028 222 7 0 0
4030 632 1 0 0
4031 222 4 0 0
4038 619 2 0 0
4039 1036 0 1 0
4041 222 5 0 0
4043 632 1 0 0
4047 222 6 0 0
4049 222 6 0 0
4050 222 6 0 0
4051 437 2 0 0
4054 222 5 0 0
4059 437 3 0 0
4060 619 1 0 0
4062 222 5 0 0
4063 672 4 0 0
4065 437 3 0 0
4066 312 4 0 0
4068 222 6 0 0
4069 312 4 0 0
4070 478 5 0 0
4073 478 4 0 0
4076 222 6 0 0
4078 254 7 0 0
4081 478 4 0 0
4082 632 2 0 0
4084 478 4 0 0
4087 312 3 0 0
4088 254 7 0 0
4091 254 5 0 0
4095 222 6 0 0
4096 773 2 0 0
4097 222 6 0 0
4099 312 4 0 0
4101 312 4 0 0
4104 1036 0 1 0
4105 1036 0 1 0
4106 312 2 0 0
4116 312 3 0 0
4119 773 1 0 0
4127 773 1 0 0
4131 1036 0 1 0
4133 1036 0 1 0
4134 478 4 0 0
4135 84 1 0 0
4143 773 1 0 0
4144 312 2 0 0
4145 312 2 0 0
4147 773 1 0 0
4154 478 5 0 0
4161 312 3 0 0
4164 1036 0 1 0
4171 478 6 0 0
4175 312 3 0 0
4177 723 3 0 0
4183 723 1 0 0
4184 773 2 0 0
4185 160 2 0 0
4186 773 2 0 0
4187 437 3 0 0
4189 253 2 0 0
4190 478 4 0 0
4191 222 4 0 0
4193 222 4 0 0
4195 723 0 0 0
4198 222 5 0 0
4200 773 2 0 0
4201 773 1 0 0
4202 773 1 0 0
4203 478 4 0 0
4204 773 2 0 0
4208 773 2 0 0
4209 773 1 0 0
4210 773 3 0 0
4212 723 1 0 0
4213 773 2 0 0
4215 1036 0 1 0
4217 478 5 0 0
4218 312 2 0 0
4222 478 6 0 0
4225 773 3 0 0
4226 312 2 0 0
4228 773 3 0 0
4230 773 3 0 0
4232 773 2 0 0
4233 723 3 0 0
4234 312 3 0 0
4235 222 7 0 0
4236 773 2 0 0
4238 312 2 0 0
4239 1036 0 1 0
4243 478 6 0 0
4244 1036 0 1 0
4245 1036 0 1 0
4246 773 3 0 0
4249 478 5 0 0
4253 222 5 0 0
4255 84 2 0 0
4257 478 5 0 0
4258 222 7 0 0
4259 437 4 0 0
4261 33 3 0 0
4263 1036 0 1 0
4269 1036 0 1 0
4271 312 3 0 0
4279 222 5 0 0
4281 312 4 0 0
4282 619 2 0 0
4283 222 4 0 0
4284 33 2 0 0
4286 410 4 0 0
4297 222 6 0 0
4298 312 3 0 0
4300 619 2 0 0
4302 222 6 0 0
4303 84 3 0 0
4304 672 4 0 0
4306 222 5 0 0
4307 222 5 0 0
4310 632 2 0 0
4312 222 6 0 0
4314 672 5 0 0
4317 222 5 0 0
4318 222 6 0 0
4321 312 2 0 0
4322 478 5 0 0
4324 222 5 0 0
4325 222 5 0 0
4326 672 4 0 0
4328 478 4 0 0
4330 222 6 0 0
4332 84 3 0 0
4333 84 3 0 0
4334 222 6 0 0
4336 672 4 0 0
4337 672 5 0 0
4340 437 4 0 0
4341 222 5 0 0
4344 222 6 0 0
4345 222 5 0 0
4347 632 1 0 0
4348 312 5 0 0
4349 672 3 0 0
4351 222 6 0 0
4352 222 6 0 0
4353 773 3 0 0
4354 222 6 0 0
4355 222 6 0 0
4356 222 3 0 0
4359 84 2 0 0
4360 141 3 0 0
4361 84 2 0 0
4362 672 5 0 0
4367 478 4 0 0
4369 84 2 0 0
4370 222 5 0 0
4371 672 4 0 0
4372 632 2 0 0
4374 222 6 0 0
4375 312 5 0 0
4376 222 6 0 0
4377 312 5 0 0
4378 312 4 0 0
4379 584 7 0 0
4380 632 3 0 0
4382 773 3 0 0
4383 773 3 0 0
4385 773 3 0 0
4387 312 5 0 0
4389 478 5 0 0
4390 478 4 0 0
4391 478 5 0 0
4392 478 5 0 0
4393 437 2 0 0
4394 478 5 0 0
4396 312 4 0 0
4397 478 5 0 0
4399 478 4 0 0
4402 773 2 0 0
4404 312 4 0 0
4405 222 6 0 0
4410 478 3 0 0
4413 478 5 0 0
4414 84 5 0 0
4416 222 6 0 0
4419 672 5 0 0
4420 672 4 0 0
4421 222 4 0 0
4422 222 6 0 0
4426 773 2 0 0
4428 1036 0 1 0
4430 723 3 0 0
4432 773 2 0 0
4434 584 6 0 0
4435 254 5 0 0
4438 584 6 0 0
4439 478 5 0 0
4442 84 2 0 0
4443 584 6 0 0
4444 478 3 0 0
4445 222 6 0 0
4446 84 3 0 0
4448 222 6 0 0
4450 312 4 0 0
4455 222 4 0 0
4460 584 6 0 0
4469 222 5 0 0
4471 773 1 0 0
4474 723 1 0 0
4479 160 1 0 0
4480 141 3 0 0
4482 773 2 0 0
4486 84 4 0 0
4487 84 2 0 0
4488 773 2 0 0
4489 312 1 0 0
4490 773 1 0 0
4494 312 1 0 0
4498 254 5 0 0
4508 478 4 0 0
4509 478 2 0 0
4511 84 3 0 0
4512 478 3 0 0
4518 478 2 0 0
4521 84 3 0 0
4523 1036 0 1 0
4524 478 3 0 0
4527 84 2 0 0
4528 478 4 0 0
4530 253 2 0 0
4533 773 2 0 0
4543 1036 0 1 0
4545 312 1 0 0
4548 33 4 0 0
4553 478 3 0 0
4559 619 2 0 0
4561 619 2 0 0
4563 33 3 0 0
4569 773 2 0 0
4578 254 6 0 0
4579 253 2 0 0
4582 478 4 0 0
4586 312 1 0 0
4587 312 2 0 0
4589 1036 0 1 0
4592 773 1 0 0
4595 312 3 0 0
4597 84 2 0 0
4599 312 2 0 0
4600 773 2 0 0
4602 773 0 0 0
4609 773 1 0 0
4611 478 3 0 0
4614 723 1 0 0
4616 1036 0 1 0
4619 312 1 0 0
4622 619 2 0 0
4623 160 1 0 0
4624 478 4 0 0
4625 1036 0 1 0
4628 437 3 0 0
4629 773 2 0 0
4632 478 4 0 0
4633 723 2 0 0
4634 312 2 0 0
4641 222 6 0 0
4643 478 4 0 0
4645 222 5 0 0
4647 773 3 0 0
4649 312 5 0 0
4650 478 5 0 0
4651 312 5 0 0
4652 312 4 0 0
4653 773 2 0 0
4654 584 7 0 0
4655 478 4 0 0
4656 222 6 0 0
4657 478 4 0 0
4659 478 5 0 0
4661 584 6 0 0
4663 222 5 0 0
4664 584 7 0 0
4669 478 3 0 0
4670 312 5 0 0
4672 773 2 0 0
4673 584 6 0 0
4676 437 2 0 0
4677 773 2 0 0
4682 141 3 0 0
4685 160 3 0 0
4690 773 1 0 0
4691 773 3 0 0
4694 584 5 0 0
4695 773 3 0 0
4696 222 7 0 0
4697 773 2 0 0
4700 84 1 0 0
4704 160 1 0 0
4723 773 2 0 0
4724 33 4 0 0
4725 33 3 0 0
4731 773 2 0 0
4733 84 0 0 0
4735 33 2 0 0
4740 254 5 0 0
4745 312 3 0 0
4760 478 3 0 0
4766 84 4 0 0
4772 478 2 0 0
4778 773 3 0 0
4785 84 2 0 0
4786 84 2 0 0
4793 84 1 0 0
4795 478 3 0 0
4796 141 1 0 0
4797 84 2 0 0
4801 160 1 0 0
4802 773 2 0 0
4808 312 2 0 0
4811 84 2 0 0
4813 1036 0 1 0
4814 141 2 0 0
4816 84 2 0 0
4817 681 4 0 0
4818 312 2 0 0
4822 160 2 0 0
4823 1036 0 1 0
4827 33 2 0 0
4830 84 1 0 0
4831 312 1 0 0
4832 312 2 0 0
4835 33 3 0 0
4844 160 3 0 0
4854 84 4 0 0
4862 478 3 0 0
4865 312 2 0 0
4866 681 4 0 0
4874 84 2 0 0
4876 312 2 0 0
4881 312 1 0 0
4883 773 2 0 0
4884 773 2 0 0
4885 773 3 0 0
4886 160 1 0 0
4887 1036 0 1 0
4888 773 1 0 0
4890 84 1 0 0
4891 773 2 0 0
4893 773 2 0 0
4897 773 1 0 0
4898 160 2 0 0
4901 84 1 0 0
4902 1036 0 1 0
4908 773 2 0 0
4912 773 2 0 0
4915 84 2 0 0
4923 312 3 0 0
4924 160 3 0 0
4925 773 2 0 0
4930 478 3 0 0
4933 160 3 0 0
4939 312 2 0 0
4941 478 3 0 0
4942 84 1 0 0
4947 33 2 0 0
4951 312 1 0 0
4952 1036 0 1 0
4955 84 1 0 0
4957 1036 0 1 0
4958 312 2 0 0
4968 312 2 0 0
4969 1036 0 1 0
4978 773 1 0 0
4989 312 2 0 0
4991 478 3 0 0
4995 773 2 0 0
4999 478 3 0 0
5000 773 2 0 0
5004 312 2 0 0
5006 312 2 0 0
5016 312 2 0 0
5017 773 2 0 0
5018 773 2 0 0
5019 773 2 0 0
5022 312 1 0 0
5023 681 1 0 0
5025 160 2 0 0
5026 312 2 0 0
5027 478 3 0 0
5028 681 1 0 0
5031 160 3 0 0
5032 681 4 0 0
5035 84 1 0 0
5037 773 2 0 0
5038 312 2 0 0
5039 584 5 0 0
5040 681 1 0 0
5041 160 3 0 0
5042 287 3 0 0
5043 312 2 0 0
5044 681 5 0 0
5046 312 2 0 0
5047 681 5 0 0
5049 681 1 0 0
5052 681 5 0 0
5056 1036 0 1 0
5069 33 3 0 0
5070 84 2 0 0
5071 253 2 0 0
5072 84 2 0 0
5074 84 3 0 0
5075 84 3 0 0
5077 84 2 0 0
5083 1036 0 1 0
5086 681 2 0 0
5092 681 2 0 0
5096 478 3 0 0
5098 84 6 0 0
5100 1036 0 1 0
5101 160 3 0 0
5103 681 2 0 0
5105 478 1 0 0
5108 813 1 0 0
5118 84 2 0 0
5124 84 2 0 0
5126 84 3 0 0
5127 681 4 0 0
5131 84 2 0 0
5132 84 2 0 0
5136 681 4 0 0
5137 813 4 0 0
5138 287 4 0 0
5143 287 5 0 0
5146 287 5 0 0
5147 681 4 0 0
5148 681 2 0 0
5149 84 6 0 0
5152 312 3 0 0
5155 160 2 0 0
5158 84 2 0 0
5160 681 2 0 0
5161 312 3 0 0
5162 160 1 0 0
5166 84 2 0 0
5168 681 5 0 0
5170 681 4 0 0
5171 312 1 0 0
5172 84 2 0 0
5173 681 5 0 0
5175 312 4 0 0
5177 312 3 0 0
5178 312 2 0 0
5179 681 4 0 0
5180 312 2 0 0
5183 681 3 0 0
5186 160 3 0 0
5189 141 2 0 0
5191 84 2 0 0
5193 681 1 0 0
5195 84 3 0 0
5199 478 5 0 0
5201 84 3 0 0
5206 681 3 0 0
5208 478 2 0 0
5210 1036 0 1 0
5211 84 1 0 0
5212 478 2 0 0
5213 478 3 0 0
5214 681 1 0 0
5216 160 2 0 0
5217 287 2 0 0
5218 287 2 0 0
5219 312 2 0 0
5221 478 2 0 0
5223 681 4 0 0
5225 478 1 0 0
5227 681 1 0 0
5228 681 4 0 0
5232 1036 0 1 0
5233 1036 0 1 0
5236 287 2 0 0
5238 478 1 0 0
5239 478 3 0 0
5240 478 3 0 0
5242 160 1 0 0
5244 160 2 0 0
5246 160 3 0 0
5247 681 4 0 0
5248 1036 0 1 0
5249 160 1 0 0
5250 533 2 0 0
5251 681 4 0 0
5252 160 3 0 0
5254 287 2 0 0
5257 478 2 0 0
5259 584 5 0 0
5265 287 4 0 0
5270 312 2 0 0
5271 312 2 0 0
5276 287 3 0 0
5287 681 4 0 0
5289 141 1 0 0
5290 84 4 0 0
5292 287 3 0 0
5293 681 2 0 0
5295 681 3 0 0
5296 681 4 0 0
5299 1036 0 1 0
5300 681 3 0 0
5301 33 2 0 0
5303 287 3 0 0
5306 84 3 0 0
5308 681 2 0 0
5309 84 4 0 0
5312 84 4 0 0
5313 681 1 0 0
5316 287 3 0 0
5317 1036 0 1 0
5318 287 4 0 0
5319 681 1 0 0
5321 287 2 0 0
5325 287 4 0 0
5326 84 2 0 0
5328 84 2 0 0
5329 478 2 0 0
5330 681 4 0 0
5331 681 3 0 0
5333 681 4 0 0
5338 681 4 0 0
5339 681 2 0 0
5340 681 2 0 0
5343 681 3 0 0
5347 681 4 0 0
5353 681 1 0 0
5355 287 3 0 0
5356 84 6 0 0
5357 681 3 0 0
5358 681 3 0 0
5361 813 1 0 0
5364 813 2 0 0
5366 813 3 0 0
5369 813 2 0 0
5372 681 4 0 0
5373 84 3 0 0
5376 84 4 0 0
5377 813 4 0 0
5382 813 3 0 0
5386 478 5 0 0
5388 813 0 0 0
5399 681 6 0 0
5402 681 4 0 0
5403 813 2 0 0
5406 813 3 0 0
5407 1036 0 1 0
5409 478 5 0 0
5411 478 6 0 0
5433 813 2 0 0
5436 681 3 0 0
5440 813 2 0 0
5452 84 3 0 0
5456 913 2 0 0
5459 478 2 0 0
5461 681 2 0 0
5465 84 3 0 0
5466 913 1 0 0
5467 913 1 0 0
5468 913 1 0 0
5470 287 4 0 0
5474 84 3 0 0
5476 913 1 0 0
5481 813 1 0 0
5485 624 0 0 0
5489 84 5 0 0
5490 141 1 0 0
5491 813 2 0 0
5495 813 4 0 0
5499 813 2 0 0
5500 681 3 0 0
5501 84 3 0 0
5504 681 2 0 0
5513 681 1 0 0
5518 681 3 0 0
5521 913 1 0 0
5522 913 1 0 0
5523 84 6 0 0
5526 84 2 0 0
5528 1036 0 1 0
5531 84 2 0 0
5533 141 3 0 0
5535 813 3 0 0
5536 84 2 0 0
5539 681 2 0 0
5541 681 2 0 0
5546 287 3 0 0
5555 287 3 0 0
5559 287 3 0 0
5560 681 4 0 0
5561 287 3 0 0
5572 624 1 0 0
5578 11 4 0 0
5579 84 2 0 0
5580 11 5 0 0
5581 287 3 0 0
5583 287 3 0 0
5585 287 3 0 0
5586 681 3 0 0
5587 141 1 0 0
5591 478 2 0 0
5595 84 2 0 0
5596 11 3 0 0
5598 84 2 0 0
5601 478 3 0 0
5604 287 3 0 0
5610 813 2 0 0
5614 478 2 0 0
5617 287 3 0 0
5620 84 2 0 0
5623 681 4 0 0
5625 141 0 0 0
5626 681 4 0 0
5630 681 4 0 0
5631 813 1 0 0
5633 84 3 0 0
5636 478 3 0 0
5637 84 2 0 0
5639 478 3 0 0
5640 813 2 0 0
5642 813 3 0 0
5643 33 3 0 0
5644 813 2 0 0
5645 813 3 0 0
5646 478 3 0 0
5647 478 4 0 0
5649 478 5 0 0
5650 478 6 0 0
5652 84 3 0 0
5653 681 3 0 0
5656 478 2 0 0
5659 681 2 0 0
5661 681 5 0 0
5666 813 2 0 0
5667 681 3 0 0
5669 813 2 0 0
5670 287 2 0 0
5672 681 2 0 0
5676 84 3 0 0
5677 478 5 0 0
5678 478 2 0 0
5682 681 4 0 0
5685 681 2 0 0
5686 287 3 0 0
5688 813 3 0 0
5692 681 3 0 0
5700 413 3 0 0
5701 1036 0 1 0
5705 813 2 0 0
5709 478 1 0 0
5712 681 3 0 0
5713 141 1 0 0
5717 681 3 0 0
5719 681 2 0 0
5722 84 5 0 0
5723 544 4 0 0
5725 84 4 0 0
5726 478 3 0 0
5729 141 1 0 0
5733 478 1 0 0
5738 817 1 0 0
5741 489 5 0 0
5742 681 2 0 0
5746 544 6 0 0
5753 478 5 0 0
5755 544 4 0 0
5760 544 2 0 0
5764 11 4 0 0
5765 478 5 0 0
5769 681 3 0 0
5770 84 4 0 0
5771 681 3 0 0
5774 1036 0 1 0
5776 681 3 0 0
5778 84 3 0 0
5781 478 3 0 0
5782 84 3 0 0
5783 84 3 0 0
5804 84 6 0 0
5808 813 1 0 0
5809 478 3 0 0
5815 681 6 0 0
5817 681 3 0 0
5823 681 4 0 0
5824 681 6 0 0
5825 813 4 0 0
5826 813 1 0 0
5829 33 3 0 0
5845 478 5 0 0
5851 813 2 0 0
5854 478 3 0 0
5855 681 4 0 0
5856 813 3 0 0
5858 478 3 0 0
5859 254 4 0 0
5860 478 3 0 0
5864 33 2 0 0
5865 478 3 0 0
5872 413 4 0 0
5874 813 3 0 0
5878 813 3 0 0
5881 813 3 0 0
5882 478 2 0 0
5886 538 2 0 0
5889 681 3 0 0
5891 478 6 0 0
5896 413 4 0 0
5898 413 4 0 0
5899 478 2 0 0
5901 478 3 0 0
5902 413 4 0 0
5903 413 4 0 0
5904 478 2 0 0
5908 681 3 0 0
5913 478 1 0 0
5914 478 2 0 0
5915 269 3 0 0
5917 84 5 0 0
5918 681 3 0 0
5920 84 3 0 0
5923 413 3 0 0
5926 681 3 0 0
5927 478 4 0 0
5929 11 4 0 0
5930 413 3 0 0
5932 84 3 0 0
5933 478 1 0 0
5934 478 6 0 0
5936 681 6 0 0
5937 413 3 0 0
5938 681 3 0 0
5942 84 3 0 0
5943 478 4 0 0
5944 84 4 0 0
5947 84 4 0 0
5948 681 4 0 0
5949 538 1 0 0
5952 276 7 0 0
5954 276 6 0 0
5956 84 4 0 0
5957 413 3 0 0
