# NSAID zone depth edge out
436526 553 4 0 0
436529 1036 0 1 0
436531 219 1 0 0
436537 553 2 0 0
436538 219 5 0 0
436539 553 3 0 0
436541 809 4 0 0
436543 553 3 0 0
436545 553 2 0 0
436546 809 3 0 0
436549 219 2 0 0
436555 221 5 0 0
436556 221 4 0 0
436557 219 2 0 0
436558 219 5 0 0
436559 219 3 0 0
436569 537 3 0 0
436573 1036 0 1 0
436574 221 3 0 0
436575 1036 0 1 0
436576 537 3 0 0
436577 553 4 0 0
436578 537 3 0 0
436579 553 3 0 0
436581 673 4 0 0
436582 41 1 0 0
436588 809 5 0 0
436589 809 4 0 0
436591 809 3 0 0
436594 219 4 0 0
436599 221 3 0 0
436602 537 4 0 0
436603 29 5 0 0
436605 809 5 0 0
436606 41 2 0 0
436608 673 3 0 0
436613 221 3 0 0
436617 665 7 0 0
436618 676 3 0 0
436619 219 1 0 0
436620 665 3 0 0
436621 1036 0 1 0
436622 665 3 0 0
436623 219 2 0 0
436624 665 3 0 0
436625 665 7 0 0
436626 665 5 0 0
436627 219 2 0 0
436633 553 3 0 0
436636 665 5 0 0
436637 537 2 0 0
436638 219 2 0 0
436642 809 4 0 0
436643 809 3 0 0
436644 32 7 0 0
436645 665 4 0 0
436646 665 5 0 0
436648 676 4 0 0
436650 32 6 0 0
436652 665 6 0 0
436657 29 4 0 0
436658 676 4 0 0
436659 219 5 0 0
436660 537 2 0 0
436662 32 7 0 0
436663 219 3 0 0
436664 219 5 0 0
436666 1036 0 1 0
436668 219 3 0 0
436670 537 2 0 0
436677 537 2 0 0
436688 32 4 0 0
436689 1036 0 1 0
436690 29 4 0 0
436691 41 2 0 0
436694 564 2 0 0
436695 29 3 0 0
436697 219 4 0 0
436698 29 4 0 0
436700 219 3 0 0
436701 29 5 0 0
436704 560 2 0 0
436705 560 2 0 0
436706 41 3 0 0
436709 560 1 0 0
436710 560 3 0 0
436711 560 3 0 0
436712 219 4 0 0
436713 560 2 0 0
436714 560 2 0 0
436716 219 4 0 0
436722 29 5 0 0
436724 29 4 0 0
436726 560 2 0 0
436727 1036 0 1 0
436729 553 3 0 0
436731 1036 0 1 0
436732 560 2 0 0
436737 219 3 0 0
436741 1036 0 1 0
436743 560 2 0 0
436745 553 3 0 0
436747 560 2 0 0
436748 221 3 0 0
436750 560 2 0 0
436751 29 4 0 0
436754 560 2 0 0
436756 560 2 0 0
436757 560 2 0 0
436758 560 2 0 0
436762 41 3 0 0
436764 560 2 0 0
436765 29 5 0 0
436769 65 3 0 0
436771 553 2 0 0
436774 1036 0 1 0
436786 553 3 0 0
436789 32 4 0 0
436792 219 3 0 0
436795 553 2 0 0
436796 41 4 0 0
436797 65 3 0 0
436798 553 2 0 0
436802 32 4 0 0
436804 65 3 0 0
436806 711 2 0 0
436807 65 3 0 0
436810 560 1 0 0
436814 32 5 0 0
436815 32 5 0 0
436817 219 2 0 0
436818 564 2 0 0
436820 32 5 0 0
436821 553 3 0 0
436822 553 3 0 0
436824 41 3 0 0
436827 553 1 0 0
436828 32 5 0 0
436831 537 2 0 0
436832 219 2 0 0
436833 537 3 0 0
436834 32 5 0 0
436835 221 2 0 0
436839 553 3 0 0
436840 537 3 0 0
436841 32 6 0 0
436842 537 3 0 0
436843 219 2 0 0
436846 219 2 0 0
436847 32 5 0 0
436850 919 2 0 0
436851 553 2 0 0
436853 221 3 0 0
436854 221 3 0 0
436855 665 5 0 0
436856 537 3 0 0
436858 537 3 0 0
436862 219 2 0 0
436863 221 3 0 0
436865 65 2 0 0
436866 32 5 0 0
436867 65 3 0 0
436868 537 3 0 0
436872 219 4 0 0
436873 32 5 0 0
436876 219 3 0 0
436877 41 2 0 0
436878 32 5 0 0
436881 221 3 0 0
436882 32 5 0 0
436883 219 3 0 0
436884 537 3 0 0
436886 219 1 0 0
436896 221 3 0 0
436897 32 4 0 0
436898 32 4 0 0
436900 665 5 0 0
436903 553 4 0 0
436904 221 3 0 0
436907 32 5 0 0
436910 560 2 0 0
436912 29 3 0 0
436914 553 3 0 0
436916 65 4 0 0
436918 29 5 0 0
436919 553 4 0 0
436920 219 4 0 0
436923 553 4 0 0
436925 65 4 0 0
436926 65 4 0 0
436929 32 4 0 0
436931 553 2 0 0
436935 29 4 0 0
436936 65 5 0 0
436938 553 3 0 0
436941 665 5 0 0
436942 29 4 0 0
436944 553 3 0 0
436945 29 5 0 0
436948 221 4 0 0
436951 32 5 0 0
436953 32 4 0 0
436955 221 5 0 0
436956 553 3 0 0
436957 219 2 0 0
436958 221 6 0 0
436963 29 4 0 0
436966 919 4 0 0
436967 219 4 0 0
436969 1036 0 1 0
436975 221 5 0 0
436976 219 3 0 0
436979 29 4 0 0
436982 65 3 0 0
436985 29 4 0 0
436988 29 4 0 0
436992 29 3 0 0
436993 29 3 0 0
436997 219 4 0 0
436998 29 4 0 0
437000 29 4 0 0
437004 219 2 0 0
437005 29 4 0 0
437007 32 5 0 0
437025 221 2 0 0
437028 32 3 0 0
437032 1036 0 1 0
437033 560 3 0 0
437034 560 4 0 0
437035 560 3 0 0
437036 389 2 0 0
437038 560 2 0 0
437040 560 3 0 0
437041 65 1 0 0
437042 560 2 0 0
437043 389 2 0 0
437044 219 3 0 0
437050 221 3 0 0
437052 32 4 0 0
437053 41 2 0 0
437054 32 4 0 0
437060 389 2 0 0
437061 32 4 0 0
437066 560 2 0 0
437068 560 2 0 0
437075 560 2 0 0
437076 221 2 0 0
437078 29 3 0 0
437081 29 2 0 0
437082 41 4 0 0
437084 711 2 0 0
437085 550 1 0 0
437086 65 1 0 0
437088 29 2 0 0
437092 714 1 0 0
437093 41 3 0 0
437094 65 4 0 0
437103 41 3 0 0
437109 29 3 0 0
437110 852 2 0 0
437114 41 2 0 0
437115 65 2 0 0
437117 560 1 0 0
437118 29 5 0 0
437120 29 3 0 0
437122 32 4 0 0
437123 774 2 0 0
437125 29 3 0 0
437130 562 3 0 0
437131 774 2 0 0
437132 1036 0 1 0
437135 29 3 0 0
437136 29 3 0 0
437137 29 3 0 0
437139 29 3 0 0
437140 29 3 0 0
437145 41 2 0 0
437146 29 3 0 0
437149 711 2 0 0
437150 80 4 0 0
437152 32 4 0 0
437154 711 2 0 0
437164 560 2 0 0
437167 140 2 0 0
437172 221 3 0 0
437173 711 1 0 0
437175 140 2 0 0
437178 29 4 0 0
437179 29 4 0 0
437181 140 2 0 0
437186 564 2 0 0
437191 140 2 0 0
437196 560 2 0 0
437199 560 1 0 0
437205 560 2 0 0
437206 29 3 0 0
437208 29 3 0 0
437211 560 2 0 0
437214 65 2 0 0
437215 560 3 0 0
437217 560 2 0 0
437219 32 5 0 0
437221 221 2 0 0
437222 711 1 0 0
437223 564 0 0 0
437225 560 3 0 0
437228 29 3 0 0
437229 711 1 0 0
437230 564 2 0 0
437231 140 4 0 0
437232 560 2 0 0
437234 560 3 0 0
437235 560 3 0 0
437238 29 2 0 0
437239 560 1 0 0
437243 560 2 0 0
437244 29 3 0 0
437248 29 3 0 0
437250 219 4 0 0
437251 560 2 0 0
437254 219 4 0 0
437258 29 2 0 0
437259 29 3 0 0
437261 560 1 0 0
437262 41 3 0 0
437265 221 2 0 0
437268 560 1 0 0
437272 221 1 0 0
437273 29 3 0 0
437277 221 2 0 0
437284 560 2 0 0
437286 219 4 0 0
437289 41 2 0 0
437290 41 2 0 0
437291 65 2 0 0
437294 41 3 0 0
437295 560 3 0 0
437301 65 2 0 0
437304 65 3 0 0
437308 564 1 0 0
437311 41 2 0 0
437330 32 3 0 0
437334 564 1 0 0
437337 41 2 0 0
437343 41 3 0 0
437346 32 4 0 0
437349 29 3 0 0
437353 29 4 0 0
437354 221 5 0 0
437359 221 5 0 0
437362 29 5 0 0
437363 32 4 0 0
437365 29 5 0 0
437371 219 1 0 0
437373 553 4 0 0
437378 29 5 0 0
437379 29 3 0 0
437380 219 2 0 0
437381 553 4 0 0
437382 219 5 0 0
437383 219 4 0 0
437386 219 3 0 0
437387 29 6 0 0
437389 219 4 0 0
437390 219 3 0 0
437392 29 5 0 0
437395 221 6 0 0
437398 219 4 0 0
437399 553 4 0 0
437404 553 3 0 0
437405 29 3 0 0
437408 219 1 0 0
437420 29 5 0 0
437422 219 3 0 0
437424 537 4 0 0
437425 219 3 0 0
437428 32 5 0 0
437430 41 1 0 0
437433 41 2 0 0
437434 553 4 0 0
437436 32 6 0 0
437438 219 5 0 0
437440 219 5 0 0
437444 537 4 0 0
437445 32 7 0 0
437446 219 4 0 0
437447 32 5 0 0
437448 32 7 0 0
437451 219 5 0 0
437453 553 3 0 0
437461 29 3 0 0
437467 32 7 0 0
437468 221 3 0 0
437473 29 5 0 0
437475 32 6 0 0
437476 32 6 0 0
437477 29 5 0 0
437480 221 3 0 0
437482 553 4 0 0
437488 553 4 0 0
437490 219 1 0 0
437491 219 4 0 0
437493 32 4 0 0
437495 221 3 0 0
437496 219 5 0 0
437498 32 6 0 0
437499 32 6 0 0
437505 219 4 0 0
437506 219 4 0 0
437507 537 3 0 0
437510 553 2 0 0
437511 537 3 0 0
437513 32 6 0 0
437514 553 4 0 0
437515 219 5 0 0
437517 553 4 0 0
437518 32 6 0 0
437530 676 3 0 0
437534 219 6 0 0
437535 553 4 0 0
437536 809 4 0 0
437539 676 3 0 0
437544 32 6 0 0
437545 809 3 0 0
437546 809 4 0 0
437558 553 3 0 0
437560 29 4 0 0
437561 162 2 0 0
437562 665 5 0 0
437563 665 4 0 0
437564 553 4 0 0
437567 32 6 0 0
437570 29 3 0 0
437571 553 4 0 0
437572 809 4 0 0
437573 219 4 0 0
437574 809 4 0 0
437577 29 5 0 0
437578 809 5 0 0
437579 219 2 0 0
437584 29 5 0 0
437588 665 7 0 0
437589 809 4 0 0
437590 553 5 0 0
437594 221 6 0 0
437597 32 6 0 0
437598 809 4 0 0
437601 809 4 0 0
437603 219 2 0 0
437605 221 2 0 0
437612 32 6 0 0
437613 32 6 0 0
437614 32 6 0 0
437617 32 5 0 0
437618 219 4 0 0
437620 438 2 0 0
437622 219 5 0 0
437625 809 4 0 0
437627 219 5 0 0
437629 553 4 0 0
437632 809 4 0 0
437636 219 3 0 0
437638 219 5 0 0
437640 553 4 0 0
437641 553 5 0 0
437642 219 2 0 0
437645 29 6 0 0
437647 809 5 0 0
437649 809 4 0 0
437650 219 4 0 0
437651 29 6 0 0
437655 809 5 0 0
437658 553 4 0 0
437659 219 6 0 0
437661 219 6 0 0
437662 809 5 0 0
437664 29 6 0 0
437666 553 4 0 0
437668 553 4 0 0
437669 29 6 0 0
437671 219 5 0 0
437672 553 3 0 0
437675 553 4 0 0
437677 29 6 0 0
437679 219 3 0 0
437680 219 3 0 0
437682 29 6 0 0
437686 665 4 0 0
437687 29 5 0 0
437692 221 2 0 0
437696 29 6 0 0
437697 219 6 0 0
437698 219 2 0 0
437700 29 6 0 0
437704 29 5 0 0
437708 219 6 0 0
437710 29 5 0 0
437711 29 6 0 0
437713 219 2 0 0
437714 29 5 0 0
437720 29 5 0 0
437722 219 2 0 0
437723 219 2 0 0
437725 29 5 0 0
437730 29 5 0 0
437733 29 4 0 0
437734 221 3 0 0
437736 32 4 0 0
437737 553 6 0 0
437744 32 5 0 0
437745 221 3 0 0
437748 564 2 0 0
437750 564 2 0 0
437753 564 2 0 0
437754 32 5 0 0
437756 564 1 0 0
437757 219 3 0 0
437759 29 2 0 0
437764 65 3 0 0
437767 41 1 0 0
437772 65 3 0 0
437773 564 2 0 0
437774 65 2 0 0
437776 564 2 0 0
437777 32 3 0 0
437779 32 4 0 0
437782 32 3 0 0
437783 32 3 0 0
437784 29 2 0 0
437786 32 4 0 0
437788 65 2 0 0
437789 65 3 0 0
437791 65 2 0 0
437792 32 4 0 0
437793 65 3 0 0
437800 564 1 0 0
437801 29 2 0 0
437803 564 2 0 0
437807 32 5 0 0
437808 29 2 0 0
437809 560 3 0 0
437811 29 3 0 0
437812 29 3 0 0
437815 564 2 0 0
437817 564 2 0 0
437821 564 1 0 0
437824 219 4 0 0
437833 29 3 0 0
437834 65 2 0 0
437837 564 2 0 0
437843 29 2 0 0
437848 219 2 0 0
437849 65 3 0 0
437855 29 3 0 0
437856 29 3 0 0
437857 29 3 0 0
437858 32 4 0 0
437859 32 4 0 0
437860 29 2 0 0
437861 221 2 0 0
437863 219 3 0 0
437864 29 2 0 0
437866 29 2 0 0
437870 29 2 0 0
437873 219 2 0 0
437874 564 1 0 0
437876 219 2 0 0
437877 560 3 0 0
437879 219 1 0 0
437881 29 3 0 0
437882 29 2 0 0
437883 29 3 0 0
437884 560 1 0 0
437885 560 2 0 0
437887 560 3 0 0
437891 29 3 0 0
437892 29 3 0 0
437893 553 4 0 0
437894 219 4 0 0
437895 560 2 0 0
437899 564 2 0 0
437900 560 2 0 0
437901 560 1 0 0
437902 219 3 0 0
437903 714 1 0 0
437910 560 2 0 0
437911 560 3 0 0
437912 560 1 0 0
437913 560 1 0 0
437915 29 3 0 0
437916 560 2 0 0
437918 219 2 0 0
437924 65 4 0 0
437925 221 6 0 0
437927 219 3 0 0
437930 29 4 0 0
437931 41 2 0 0
437932 219 4 0 0
437934 32 4 0 0
437936 219 4 0 0
437938 219 3 0 0
437939 221 4 0 0
437941 32 4 0 0
437944 29 5 0 0
437947 219 4 0 0
437951 219 2 0 0
437954 219 4 0 0
437956 32 3 0 0
437957 29 3 0 0
437958 65 3 0 0
437959 29 3 0 0
437964 29 3 0 0
437966 490 3 0 0
437967 32 4 0 0
437973 29 4 0 0
437974 29 5 0 0
437976 564 3 0 0
437977 219 4 0 0
437978 219 2 0 0
437987 29 3 0 0
437989 219 4 0 0
437993 29 4 0 0
437995 29 4 0 0
437996 65 3 0 0
437997 221 3 0 0
437998 29 3 0 0
437999 32 3 0 0
438000 29 4 0 0
438001 32 4 0 0
438002 553 3 0 0
438003 219 2 0 0
438004 32 3 0 0
438005 219 3 0 0
438007 1036 0 1 0
438009 32 3 0 0
438011 309 2 0 0
438012 219 4 0 0
438015 29 4 0 0
438018 29 4 0 0
438019 219 2 0 0
438020 29 4 0 0
438021 29 3 0 0
438022 29 3 0 0
438024 29 4 0 0
438026 29 4 0 0
438027 219 3 0 0
438028 29 3 0 0
438031 219 3 0 0
438034 29 3 0 0
438036 32 3 0 0
438037 32 3 0 0
438043 29 3 0 0
438044 219 3 0 0
438046 29 2 0 0
438048 29 3 0 0
438051 32 3 0 0
438054 219 5 0 0
438055 219 4 0 0
438056 219 4 0 0
438058 564 2 0 0
438059 564 2 0 0
438060 32 3 0 0
438061 80 3 0 0
438062 80 3 0 0
438064 909 1 0 0
438066 80 2 0 0
438071 32 3 0 0
438076 124 7 0 0
438078 29 4 0 0
438079 909 1 0 0
438080 80 1 0 0
438081 909 1 0 0
438086 564 2 0 0
438087 80 2 0 0
438088 29 2 0 0
438089 389 2 0 0
438091 32 3 0 0
438092 29 3 0 0
438096 562 2 0 0
438102 909 0 0 0
438106 80 2 0 0
438110 909 1 0 0
438111 80 2 0 0
438113 65 2 0 0
438114 65 4 0 0
438116 32 4 0 0
438118 32 4 0 0
438121 219 5 0 0
438122 564 1 0 0
438123 560 3 0 0
438124 32 4 0 0
438125 389 3 0 0
438127 564 1 0 0
438129 124 9 0 0
438130 564 1 0 0
438132 909 1 0 0
438134 909 1 0 0
438141 32 5 0 0
438142 562 1 0 0
438143 221 1 0 0
438145 124 8 0 0
438146 32 5 0 0
438147 32 5 0 0
438152 65 2 0 0
438156 32 6 0 0
438159 80 4 0 0
438160 774 3 0 0
438161 29 3 0 0
438163 29 3 0 0
438167 32 4 0 0
438168 389 2 0 0
438175 221 2 0 0
438176 80 4 0 0
438179 29 5 0 0
438180 32 4 0 0
438181 219 5 0 0
438182 219 5 0 0
438183 560 3 0 0
438184 32 5 0 0
438186 65 5 0 0
438187 560 3 0 0
438188 219 4 0 0
438191 389 2 0 0
438193 29 3 0 0
438196 389 2 0 0
438197 80 3 0 0
438198 560 4 0 0
438199 909 1 0 0
438200 564 1 0 0
438203 29 2 0 0
438206 219 5 0 0
438207 32 5 0 0
438208 65 4 0 0
438210 560 3 0 0
438211 560 3 0 0
438212 41 4 0 0
438217 560 3 0 0
438218 758 2 0 0
438220 909 1 0 0
438221 774 2 0 0
438222 389 2 0 0
438223 219 5 0 0
438224 389 3 0 0
438227 32 4 0 0
438229 124 10 0 0
438236 560 3 0 0
438237 560 3 0 0
438238 32 4 0 0
438239 29 2 0 0
438240 564 4 0 0
438241 389 2 0 0
438247 41 2 0 0
438251 29 3 0 0
438253 560 1 0 0
438254 41 3 0 0
438264 564 3 0 0
438265 65 1 0 0
438267 32 4 0 0
438268 714 2 0 0
438279 41 3 0 0
438281 29 2 0 0
438284 562 2 0 0
438290 562 3 0 0
438293 221 3 0 0
438296 32 4 0 0
438299 560 3 0 0
438300 219 3 0 0
438302 32 4 0 0
438303 41 2 0 0
438304 32 3 0 0
438305 1036 0 1 0
438317 32 3 0 0
438319 41 4 0 0
438320 562 2 0 0
438324 41 2 0 0
438325 221 3 0 0
438327 41 3 0 0
438329 562 2 0 0
438334 560 2 0 0
438336 562 2 0 0
438339 124 8 0 0
438341 221 2 0 0
438344 219 4 0 0
438347 29 4 0 0
438353 41 5 0 0
438361 124 7 0 0
438366 562 2 0 0
438367 41 3 0 0
438368 550 1 0 0
438376 560 2 0 0
438382 41 3 0 0
438385 41 3 0 0
438386 562 2 0 0
438391 41 3 0 0
438392 41 3 0 0
438394 562 2 0 0
438396 41 3 0 0
438399 124 6 0 0
438413 564 1 0 0
438428 41 2 0 0
438431 29 4 0 0
438433 562 2 0 0
438445 562 3 0 0
438452 124 6 0 0
438454 124 7 0 0
438457 124 7 0 0
438463 65 3 0 0
438466 29 3 0 0
438470 714 1 0 0
438471 29 3 0 0
438476 219 2 0 0
438479 29 3 0 0
438480 29 4 0 0
438482 29 3 0 0
438486 29 4 0 0
438492 29 4 0 0
438493 29 3 0 0
438494 29 5 0 0
438500 29 4 0 0
438503 32 3 0 0
438505 29 4 0 0
438508 221 3 0 0
438513 221 3 0 0
438516 219 3 0 0
438518 29 3 0 0
438519 29 4 0 0
438520 221 4 0 0
438521 219 4 0 0
438523 29 4 0 0
438524 41 1 0 0
438525 32 3 0 0
438526 29 4 0 0
438544 219 4 0 0
438548 219 4 0 0
438550 29 4 0 0
438553 29 4 0 0
438557 1036 0 1 0
438558 41 2 0 0
438561 32 3 0 0
438562 162 2 0 0
438565 219 2 0 0
438569 714 1 0 0
438577 29 4 0 0
438582 29 4 0 0
438589 219 3 0 0
438594 714 2 0 0
438598 219 2 0 0
438605 29 2 0 0
438609 221 2 0 0
438610 29 4 0 0
438613 221 3 0 0
438616 219 2 0 0
438617 162 2 0 0
438624 219 4 0 0
438626 29 4 0 0
438630 32 3 0 0
438634 29 3 0 0
438636 32 3 0 0
438638 221 4 0 0
438639 219 2 0 0
438640 221 3 0 0
438641 32 4 0 0
438650 162 3 0 0
438652 29 5 0 0
438655 32 5 0 0
438658 32 4 0 0
438660 29 5 0 0
438661 29 4 0 0
438662 29 5 0 0
438663 29 5 0 0
438664 221 2 0 0
438667 29 6 0 0
438670 221 3 0 0
438675 29 5 0 0
438676 32 4 0 0
438677 32 4 0 0
438680 29 4 0 0
438684 41 1 0 0
438686 29 4 0 0
438690 29 5 0 0
438705 29 4 0 0
438706 219 2 0 0
438711 29 4 0 0
438713 41 2 0 0
438714 29 5 0 0
438715 29 4 0 0
438718 32 4 0 0
438719 29 4 0 0
438720 41 2 0 0
438734 221 4 0 0
438735 41 2 0 0
438737 219 2 0 0
438738 41 2 0 0
438742 219 3 0 0
438751 41 2 0 0
438753 32 4 0 0
438754 29 4 0 0
438757 221 1 0 0
438759 29 2 0 0
438760 219 3 0 0
438761 219 3 0 0
438765 221 4 0 0
438768 219 3 0 0
438770 32 3 0 0
438771 221 3 0 0
438778 221 4 0 0
438782 221 4 0 0
438785 41 3 0 0
438787 32 3 0 0
438789 221 5 0 0
438790 29 3 0 0
438793 221 5 0 0
438794 221 2 0 0
438797 221 1 0 0
438798 29 3 0 0
438804 221 5 0 0
438805 221 5 0 0
438806 29 3 0 0
438812 29 2 0 0
438813 29 4 0 0
438816 29 3 0 0
438817 221 5 0 0
438818 219 3 0 0
438826 219 5 0 0
438827 219 2 0 0
438828 29 6 0 0
438829 29 5 0 0
438832 32 3 0 0
438833 221 4 0 0
438834 219 3 0 0
438837 29 3 0 0
438838 29 3 0 0
438839 29 3 0 0
438842 221 4 0 0
438845 29 3 0 0
438851 32 3 0 0
438852 41 2 0 0
438861 32 4 0 0
438862 32 4 0 0
438868 560 3 0 0
438869 29 3 0 0
438870 41 2 0 0
438871 41 2 0 0
438874 490 4 0 0
438877 29 2 0 0
438880 32 4 0 0
438881 221 3 0 0
438882 490 4 0 0
438883 32 2 0 0
438886 32 2 0 0
438887 564 2 0 0
438890 29 3 0 0
438892 29 2 0 0
438893 560 3 0 0
438895 32 3 0 0
438897 29 2 0 0
438900 29 3 0 0
438901 29 4 0 0
438902 65 1 0 0
438903 65 1 0 0
438904 219 4 0 0
438907 219 4 0 0
438908 124 7 0 0
438909 32 3 0 0
438910 29 4 0 0
438913 219 3 0 0
438914 124 6 0 0
438915 820 1 0 0
438916 124 7 0 0
438919 32 3 0 0
438921 29 3 0 0
438923 219 2 0 0
438924 124 6 0 0
438925 219 4 0 0
438927 65 2 0 0
438928 32 4 0 0
438931 124 8 0 0
438934 124 7 0 0
438935 219 3 0 0
438938 219 4 0 0
438939 32 3 0 0
438940 32 5 0 0
438941 219 3 0 0
438942 219 4 0 0
438943 32 4 0 0
438947 32 5 0 0
438950 32 4 0 0
438951 32 4 0 0
438952 29 4 0 0
438956 219 4 0 0
438958 32 4 0 0
438960 32 3 0 0
438962 29 2 0 0
438963 219 3 0 0
438964 32 4 0 0
438965 32 4 0 0
438966 32 3 0 0
438967 564 2 0 0
438968 32 4 0 0
438970 564 2 0 0
438973 560 3 0 0
438974 32 3 0 0
438975 32 3 0 0
438976 219 2 0 0
438979 560 2 0 0
438984 564 2 0 0
438985 29 3 0 0
438986 564 2 0 0
438987 219 3 0 0
438991 564 3 0 0
438992 564 1 0 0
438993 564 3 0 0
438994 564 2 0 0
438995 564 2 0 0
438998 32 3 0 0
438999 564 1 0 0
439000 65 3 0 0
439002 219 3 0 0
439004 29 3 0 0
439005 65 2 0 0
439006 219 3 0 0
439009 560 3 0 0
439010 1036 0 1 0
439011 219 4 0 0
439012 219 4 0 0
439013 560 3 0 0
439019 29 4 0 0
439022 219 3 0 0
439024 219 3 0 0
439026 29 3 0 0
439029 219 3 0 0
439030 219 5 0 0
439032 29 4 0 0
439033 65 1 0 0
439037 219 3 0 0
439041 29 4 0 0
439043 29 2 0 0
439045 29 2 0 0
439046 32 4 0 0
439047 219 4 0 0
439048 219 3 0 0
439049 219 3 0 0
439050 219 3 0 0
439051 219 2 0 0
439054 32 2 0 0
439056 219 3 0 0
439059 32 3 0 0
439061 32 4 0 0
439063 29 2 0 0
439065 32 2 0 0
439069 490 3 0 0
439071 29 2 0 0
439074 219 3 0 0
439076 65 1 0 0
439077 219 4 0 0
439078 32 3 0 0
439079 32 4 0 0
439080 29 2 0 0
439083 219 3 0 0
439084 29 2 0 0
439085 219 4 0 0
439086 219 2 0 0
439087 29 2 0 0
439090 32 2 0 0
439097 29 1 0 0
439100 219 4 0 0
439103 219 4 0 0
439104 32 3 0 0
439106 29 2 0 0
439109 219 2 0 0
439110 29 1 0 0
439112 124 6 0 0
439114 219 4 0 0
439115 490 3 0 0
439120 32 3 0 0
439121 219 4 0 0
439123 219 5 0 0
439124 32 3 0 0
439125 29 2 0 0
439126 124 7 0 0
439130 32 3 0 0
439133 124 6 0 0
439135 1036 0 1 0
439136 820 1 0 0
439137 124 6 0 0
439138 124 6 0 0
439143 221 2 0 0
439145 490 4 0 0
439148 124 6 0 0
439150 124 6 0 0
439152 124 6 0 0
439155 32 2 0 0
439156 32 4 0 0
439157 41 3 0 0
439158 1036 0 1 0
439160 562 2 0 0
439164 124 7 0 0
439165 32 3 0 0
439166 32 3 0 0
439167 550 2 0 0
439168 124 6 0 0
439169 124 7 0 0
439173 490 4 0 0
439175 32 4 0 0
439177 124 6 0 0
439178 41 3 0 0
439180 124 7 0 0
439181 29 2 0 0
439182 29 2 0 0
439185 32 4 0 0
439186 124 7 0 0
439194 162 2 0 0
439195 1036 0 1 0
439197 490 5 0 0
439198 32 5 0 0
439199 32 5 0 0
439208 29 2 0 0
439209 29 3 0 0
439213 29 1 0 0
439214 124 7 0 0
439215 32 5 0 0
439219 32 3 0 0
439223 29 2 0 0
439228 1036 0 1 0
439236 124 7 0 0
439240 29 3 0 0
439241 29 3 0 0
439248 124 6 0 0
439253 562 2 0 0
439254 32 4 0 0
439255 29 2 0 0
439262 490 4 0 0
439264 29 4 0 0
439266 29 4 0 0
439268 29 2 0 0
439272 29 4 0 0
439287 124 6 0 0
439290 221 1 0 0
439292 124 5 0 0
439293 221 1 0 0
439294 124 6 0 0
439295 124 7 0 0
439304 219 4 0 0
439306 29 3 0 0
439307 820 0 0 0
439314 564 2 0 0
439315 29 4 0 0
439321 820 2 0 0
439323 124 6 0 0
439325 564 3 0 0
439326 29 3 0 0
439330 29 3 0 0
439331 29 3 0 0
439332 32 4 0 0
439333 221 1 0 0
439336 32 4 0 0
439337 41 2 0 0
439341 32 4 0 0
439342 820 1 0 0
439343 820 2 0 0
439344 820 2 0 0
439352 32 5 0 0
439355 820 2 0 0
439357 32 3 0 0
439360 65 1 0 0
439363 124 7 0 0
439364 32 2 0 0
439365 29 3 0 0
439366 32 2 0 0
439368 124 7 0 0
439369 221 1 0 0
439370 32 3 0 0
439371 29 3 0 0
439372 41 3 0 0
439374 820 1 0 0
439381 124 7 0 0
439384 124 7 0 0
439391 32 4 0 0
439394 29 2 0 0
439397 32 4 0 0
439405 124 7 0 0
439410 124 5 0 0
439416 41 3 0 0
439418 221 0 0 0
439424 29 2 0 0
439425 124 6 0 0
439426 41 2 0 0
439431 41 3 0 0
439436 41 3 0 0
439442 32 3 0 0
439448 124 7 0 0
439452 32 3 0 0
439459 32 1 0 0
439460 41 3 0 0
439465 124 5 0 0
439468 29 4 0 0
439470 29 5 0 0
439473 32 1 0 0
439475 124 5 0 0
439478 124 6 0 0
439479 29 3 0 0
439480 124 5 0 0
439484 221 2 0 0
439486 29 3 0 0
439487 32 2 0 0
439494 124 5 0 0
439495 32 4 0 0
439497 41 2 0 0
439498 41 2 0 0
439499 29 5 0 0
439501 124 6 0 0
439503 65 2 0 0
439506 219 5 0 0
439507 221 4 0 0
439511 41 3 0 0
439514 32 4 0 0
439515 29 7 0 0
439517 219 4 0 0
439520 219 4 0 0
439521 29 4 0 0
439523 32 2 0 0
439525 219 4 0 0
439529 32 3 0 0
439530 219 4 0 0
439534 41 2 0 0
439536 219 3 0 0
439537 29 5 0 0
439538 219 3 0 0
439539 124 6 0 0
439540 219 3 0 0
439541 219 4 0 0
439543 32 4 0 0
439544 219 4 0 0
439545 32 2 0 0
439548 29 2 0 0
439549 219 3 0 0
439552 32 3 0 0
439554 820 1 0 0
439555 219 3 0 0
439556 29 2 0 0
439558 219 4 0 0
439566 219 4 0 0
439567 124 6 0 0
439572 820 1 0 0
439573 219 3 0 0
439574 65 2 0 0
439577 65 2 0 0
439581 219 2 0 0
439582 221 4 0 0
439587 29 2 0 0
439588 219 4 0 0
439589 219 4 0 0
439591 219 3 0 0
439592 29 1 0 0
439593 219 4 0 0
439595 219 3 0 0
439597 219 5 0 0
439598 219 5 0 0
439600 221 3 0 0
439605 29 2 0 0
439606 29 2 0 0
439607 65 2 0 0
439611 219 3 0 0
439612 219 4 0 0
439616 29 3 0 0
439618 219 3 0 0
439623 221 3 0 0
439624 29 3 0 0
439626 221 5 0 0
