# NSAID zone depth edge out
48287 174 1 0 0
48288 235 1 0 0
48290 96 2 0 0
48291 96 2 0 0
48292 174 3 0 0
48293 48 5 0 0
48295 16 2 0 0
48296 1035 0 1 0
48298 48 4 0 0
48299 49 2 0 0
48303 16 2 0 0
48305 17 4 0 0
48306 262 3 0 0
48307 174 2 0 0
48312 96 1 0 0
48313 17 4 0 0
48318 474 3 0 0
48319 49 2 0 0
48322 261 4 0 0
48324 474 3 0 0
48325 474 2 0 0
48326 17 4 0 0
48327 474 3 0 0
48329 174 2 0 0
48330 174 2 0 0
48331 174 2 0 0
48334 16 3 0 0
48335 474 2 0 0
48336 235 1 0 0
48339 53 6 0 0
48343 474 3 0 0
48346 16 4 0 0
48347 174 2 0 0
48348 474 2 0 0
48349 474 3 0 0
48351 48 4 0 0
48352 43 3 0 0
48353 474 4 0 0
48354 16 3 0 0
48357 16 2 0 0
48358 16 2 0 0
48359 16 3 0 0
48360 474 4 0 0
48361 43 4 0 0
48363 16 3 0 0
48364 16 3 0 0
48367 16 4 0 0
48368 1035 0 1 0
48369 261 4 0 0
48371 174 4 0 0
48374 261 5 0 0
48378 48 5 0 0
48381 474 2 0 0
48383 16 3 0 0
48387 636 3 0 0
48391 544 3 0 0
48392 261 3 0 0
48393 474 2 0 0
48394 21 2 0 0
48395 96 2 0 0
48399 581 2 0 0
48400 474 2 0 0
48403 16 3 0 0
48404 474 2 0 0
48406 147 2 0 0
48408 581 2 0 0
48409 262 2 0 0
48412 261 3 0 0
48413 636 2 0 0
48417 474 1 0 0
48426 474 1 0 0
48427 474 3 0 0
48430 36 3 0 0
48431 474 2 0 0
48432 179 4 0 0
48433 1035 0 1 0
48435 1035 0 1 0
48436 48 6 0 0
48438 474 3 0 0
48440 474 1 0 0
48444 1035 0 1 0
48446 1035 0 1 0
48447 1035 0 1 0
48448 383 2 0 0
48451 53 6 0 0
48453 36 4 0 0
48454 147 3 0 0
48455 174 3 0 0
48456 474 3 0 0
48459 53 7 0 0
48461 48 6 0 0
48463 16 3 0 0
48464 48 6 0 0
48465 49 2 0 0
48468 147 3 0 0
48469 147 2 0 0
48475 544 4 0 0
48478 48 6 0 0
48479 53 7 0 0
48480 48 5 0 0
48482 48 6 0 0
48483 48 6 0 0
48485 48 6 0 0
48488 636 3 0 0
48489 48 5 0 0
48491 147 2 0 0
48493 474 2 0 0
48494 235 2 0 0
48495 235 3 0 0
48502 147 3 0 0
48505 474 3 0 0
48507 48 6 0 0
48508 48 6 0 0
48509 474 2 0 0
48510 48 6 0 0
48513 474 3 0 0
48516 174 2 0 0
48517 174 3 0 0
48518 174 2 0 0
48519 48 6 0 0
48521 174 3 0 0
48523 48 4 0 0
48528 1035 0 1 0
48532 474 2 0 0
48533 17 6 0 0
48537 53 6 0 0
48539 48 5 0 0
48541 581 1 0 0
48542 474 2 0 0
48543 174 3 0 0
48544 174 2 0 0
48546 174 2 0 0
48548 174 2 0 0
48549 36 6 0 0
48550 474 2 0 0
48551 474 2 0 0
48553 174 2 0 0
48554 36 4 0 0
48555 36 6 0 0
48556 36 4 0 0
48557 636 4 0 0
48559 174 2 0 0
48564 474 2 0 0
48565 174 1 0 0
48566 174 2 0 0
48570 174 1 0 0
48572 174 2 0 0
48574 174 2 0 0
48575 174 2 0 0
48581 36 6 0 0
48585 16 3 0 0
48588 17 4 0 0
48589 174 1 0 0
48590 16 3 0 0
48592 1035 0 1 0
48593 17 4 0 0
48595 17 4 0 0
48598 235 2 0 0
48599 581 1 0 0
48600 174 1 0 0
48601 36 4 0 0
48602 544 5 0 0
48604 174 1 0 0
48605 48 5 0 0
48607 17 6 0 0
48610 174 2 0 0
48611 17 4 0 0
48615 544 3 0 0
48618 17 3 0 0
48619 17 4 0 0
48626 235 3 0 0
48628 17 3 0 0
48629 235 1 0 0
48630 17 3 0 0
48632 174 2 0 0
48634 174 0 0 0
48643 103 7 0 0
48644 53 6 0 0
48647 17 4 0 0
48648 174 2 0 0
48655 17 4 0 0
48658 235 1 0 0
48661 53 7 0 0
48664 49 3 0 0
48665 544 4 0 0
48666 17 3 0 0
48672 262 2 0 0
48675 262 5 0 0
48677 49 3 0 0
48680 262 2 0 0
48684 235 1 0 0
48685 17 4 0 0
48688 17 4 0 0
48689 174 1 0 0
48690 17 4 0 0
48693 544 4 0 0
48695 36 4 0 0
48696 17 3 0 0
48698 53 7 0 0
48702 235 1 0 0
48703 174 3 0 0
48710 17 4 0 0
48713 174 3 0 0
48714 49 3 0 0
48715 174 2 0 0
48716 17 5 0 0
48720 17 4 0 0
48722 48 6 0 0
48723 174 3 0 0
48725 17 4 0 0
48727 1035 0 1 0
48729 17 5 0 0
48731 235 2 0 0
48733 544 4 0 0
48734 17 3 0 0
48736 17 3 0 0
48738 96 1 0 0
48741 17 4 0 0
48743 262 4 0 0
48745 1035 0 1 0
48756 174 3 0 0
48757 48 5 0 0
48760 17 4 0 0
48768 36 5 0 0
48773 36 4 0 0
48774 544 5 0 0
48777 235 1 0 0
48778 147 3 0 0
48782 174 2 0 0
48783 174 2 0 0
48784 53 7 0 0
48785 174 3 0 0
48787 544 4 0 0
48789 174 1 0 0
48791 544 3 0 0
48793 544 5 0 0
48797 53 7 0 0
48798 544 5 0 0
48804 174 1 0 0
48806 36 5 0 0
48808 36 3 0 0
48812 36 4 0 0
48815 53 7 0 0
48816 179 2 0 0
48818 36 4 0 0
48819 179 2 0 0
48822 96 2 0 0
48824 235 2 0 0
48826 36 4 0 0
48828 174 2 0 0
48829 36 4 0 0
48833 36 4 0 0
48834 36 5 0 0
48838 147 5 0 0
48839 36 3 0 0
48840 174 1 0 0
48842 36 3 0 0
48847 36 4 0 0
48849 179 2 0 0
48851 36 5 0 0
48853 36 4 0 0
48854 1035 0 1 0
48857 1035 0 1 0
48859 53 7 0 0
48860 36 6 0 0
48862 639 2 0 0
48864 36 3 0 0
48867 179 3 0 0
48868 235 3 0 0
48872 235 3 0 0
48873 1035 0 1 0
48874 581 3 0 0
48876 36 4 0 0
48877 581 1 0 0
48880 17 4 0 0
48884 17 5 0 0
48887 96 2 0 0
48892 235 3 0 0
48893 235 5 0 0
48896 174 2 0 0
48897 262 2 0 0
48898 36 3 0 0
48899 639 3 0 0
48901 49 3 0 0
48902 17 4 0 0
48905 36 3 0 0
48910 1035 0 1 0
48912 581 0 0 0
48914 49 2 0 0
48915 235 2 0 0
48916 49 3 0 0
48917 235 1 0 0
48919 17 5 0 0
48922 235 2 0 0
48924 639 1 0 0
48926 53 7 0 0
48932 174 2 0 0
48933 49 3 0 0
48937 12 5 0 0
48938 174 2 0 0
48940 179 3 0 0
48941 235 4 0 0
48942 235 3 0 0
48944 17 4 0 0
48951 235 2 0 0
48955 235 2 0 0
48957 235 2 0 0
48958 36 4 0 0
48959 235 4 0 0
48960 179 3 0 0
48962 12 5 0 0
48964 235 4 0 0
48965 235 4 0 0
48969 36 4 0 0
48970 581 1 0 0
48974 235 2 0 0
48976 36 2 0 0
48977 235 3 0 0
48980 262 2 0 0
48983 1035 0 1 0
48992 639 2 0 0
48998 5 4 0 0
48999 5 3 0 0
49002 96 1 0 0
49003 96 3 0 0
49009 17 3 0 0
49012 639 2 0 0
49017 235 3 0 0
49022 17 2 0 0
49023 17 2 0 0
49027 49 3 0 0
49029 577 3 0 0
49032 49 4 0 0
49036 49 3 0 0
49042 49 3 0 0
49045 17 2 0 0
49048 49 4 0 0
49056 49 4 0 0
49057 639 2 0 0
49058 17 4 0 0
49061 49 3 0 0
49062 53 8 0 0
49069 49 2 0 0
49073 17 4 0 0
49079 36 2 0 0
49086 174 1 0 0
49088 49 1 0 0
49092 639 2 0 0
49093 49 4 0 0
49094 639 2 0 0
49096 174 2 0 0
49097 639 2 0 0
49099 174 1 0 0
49104 174 1 0 0
49105 262 2 0 0
49112 49 3 0 0
49115 174 2 0 0
49120 262 4 0 0
49126 235 2 0 0
49128 1035 0 1 0
49130 174 2 0 0
49137 235 3 0 0
49138 36 5 0 0
49139 235 3 0 0
49140 12 4 0 0
49142 235 2 0 0
49143 17 5 0 0
49147 262 2 0 0
49149 174 1 0 0
49151 12 4 0 0
49152 235 4 0 0
49153 179 4 0 0
49154 235 3 0 0
49155 235 4 0 0
49157 12 4 0 0
49160 235 3 0 0
49161 235 4 0 0
49165 179 4 0 0
49166 96 3 0 0
49167 17 3 0 0
49170 96 3 0 0
49171 96 3 0 0
49172 96 3 0 0
49173 174 1 0 0
49179 262 2 0 0
49181 235 3 0 0
49183 235 3 0 0
49184 581 1 0 0
49191 36 2 0 0
49196 262 4 0 0
49198 174 1 0 0
49200 17 4 0 0
49201 36 3 0 0
49208 17 4 0 0
49209 17 4 0 0
49210 96 3 0 0
49213 36 3 0 0
49220 262 2 0 0
49221 235 3 0 0
49222 104 3 0 0
49225 577 2 0 0
49226 96 2 0 0
49227 96 1 0 0
49229 1035 0 1 0
49234 235 2 0 0
49235 1035 0 1 0
49238 639 1 0 0
49241 17 3 0 0
49243 17 2 0 0
49246 49 3 0 0
49247 235 2 0 0
49248 17 3 0 0
49252 12 4 0 0
49253 17 3 0 0
49255 49 2 0 0
49256 49 2 0 0
49257 1035 0 1 0
49258 235 2 0 0
49259 17 1 0 0
49260 17 3 0 0
49269 17 3 0 0
49271 235 2 0 0
49272 17 4 0 0
49275 12 3 0 0
49276 12 2 0 0
49283 17 4 0 0
49284 12 4 0 0
49286 42 3 0 0
49287 42 3 0 0
49290 12 3 0 0
49296 17 3 0 0
49300 1035 0 1 0
49301 12 2 0 0
49305 17 3 0 0
49308 1035 0 1 0
49314 96 3 0 0
49315 36 2 0 0
49320 17 4 0 0
49323 96 4 0 0
49325 36 2 0 0
49332 581 2 0 0
49333 12 2 0 0
49335 1035 0 1 0
49336 4 4 0 0
49339 17 3 0 0
49342 12 4 0 0
49343 17 1 0 0
49344 12 2 0 0
49347 639 1 0 0
49348 12 4 0 0
49358 96 0 0 0
49361 17 3 0 0
49362 12 2 0 0
49363 36 1 0 0
49364 17 3 0 0
49365 17 3 0 0
49367 17 3 0 0
49368 12 3 0 0
49369 12 5 0 0
49370 1035 0 1 0
49373 36 2 0 0
49378 12 3 0 0
49381 639 1 0 0
49383 639 1 0 0
49385 12 2 0 0
49386 17 2 0 0
49389 581 2 0 0
49390 49 1 0 0
49392 36 2 0 0
49393 639 1 0 0
49394 12 1 0 0
49399 639 1 0 0
49400 49 1 0 0
49402 5 3 0 0
49404 36 1 0 0
49407 36 4 0 0
49411 96 3 0 0
49415 581 2 0 0
49417 36 2 0 0
49418 96 3 0 0
49428 17 2 0 0
49431 96 3 0 0
49432 1035 0 1 0
49436 96 2 0 0
49441 36 3 0 0
49444 36 2 0 0
49445 12 2 0 0
49446 96 3 0 0
49450 12 2 0 0
49451 12 1 0 0
49457 36 2 0 0
49460 36 2 0 0
49461 36 3 0 0
49463 36 5 0 0
49465 96 3 0 0
49473 36 3 0 0
49479 42 2 0 0
49481 36 2 0 0
49484 96 2 0 0
49492 36 2 0 0
49494 1035 0 1 0
49501 36 1 0 0
49506 36 1 0 0
49511 163 2 0 0
49514 12 1 0 0
49518 12 1 0 0
49521 36 3 0 0
49522 36 3 0 0
49524 163 2 0 0
49525 96 3 0 0
49527 12 2 0 0
49545 17 3 0 0
49548 36 3 0 0
49551 17 3 0 0
49561 17 3 0 0
49563 17 3 0 0
49566 17 3 0 0
49567 49 2 0 0
49570 17 3 0 0
49574 1035 0 1 0
49577 7 5 0 0
49578 17 3 0 0
49579 12 1 0 0
49580 12 1 0 0
49584 17 4 0 0
49588 36 4 0 0
49594 36 4 0 0
49597 96 3 0 0
49605 96 2 0 0
49607 17 3 0 0
49609 12 3 0 0
49611 12 3 0 0
49620 12 2 0 0
49623 17 3 0 0
49624 12 3 0 0
49625 17 3 0 0
49629 17 3 0 0
49631 17 3 0 0
49641 49 1 0 0
49645 12 2 0 0
52794 1035 0 1 0
52795 1035 0 1 0
52798 1035 0 1 0
52808 1035 0 1 0
52809 1035 0 1 0
52810 1035 0 1 0
52812 1035 0 1 0
52813 1035 0 1 0
52814 1035 0 1 0
52816 1035 0 1 0
52818 296 0 0 0
52821 296 1 0 0
52823 1035 0 1 0
52824 291 3 0 0
52825 1035 0 1 0
52826 1035 0 1 0
52830 1035 0 1 0
52837 1035 0 1 0
52838 291 4 0 0
52839 1035 0 1 0
52840 1035 0 1 0
52841 1035 0 1 0
52842 159 3 0 0
52843 296 1 0 0
52845 291 2 0 0
52849 1035 0 1 0
52850 137 2 0 0
52852 159 2 0 0
52853 159 3 0 0
52854 1035 0 1 0
52858 1035 0 1 0
52859 291 4 0 0
52862 1035 0 1 0
52865 1035 0 1 0
52866 1035 0 1 0
52870 1035 0 1 0
52872 1035 0 1 0
52875 137 4 0 0
52876 1035 0 1 0
52878 1035 0 1 0
52882 1035 0 1 0
52886 52 3 0 0
52889 1035 0 1 0
52892 1035 0 1 0
52893 137 4 0 0
52895 1035 0 1 0
52900 296 2 0 0
52901 387 3 0 0
52903 1035 0 1 0
52904 1035 0 1 0
52905 387 3 0 0
52909 291 2 0 0
52911 222 3 0 0
52912 245 3 0 0
52919 245 3 0 0
52921 296 1 0 0
52926 52 3 0 0
52928 1035 0 1 0
52929 1035 0 1 0
52930 1035 0 1 0
52931 222 3 0 0
52932 222 5 0 0
52933 296 2 0 0
52934 159 3 0 0
52938 159 2 0 0
52939 1035 0 1 0
52940 222 3 0 0
52941 222 3 0 0
52944 387 3 0 0
52946 291 3 0 0
52947 159 2 0 0
52949 291 2 0 0
52951 291 3 0 0
52954 222 3 0 0
52956 1035 0 1 0
52958 215 2 0 0
52961 222 2 0 0
52962 222 3 0 0
52964 159 2 0 0
52965 222 4 0 0
52967 222 3 0 0
52971 1035 0 1 0
52974 159 1 0 0
52981 52 3 0 0
52983 159 3 0 0
52988 245 2 0 0
52992 291 3 0 0
52994 245 2 0 0
52998 291 3 0 0
53001 291 1 0 0
53004 222 4 0 0
53006 227 2 0 0
53012 1035 0 1 0
53013 291 1 0 0
53014 137 4 0 0
53020 52 2 0 0
53023 137 3 0 0
53025 137 4 0 0
53026 291 4 0 0
53027 245 3 0 0
53033 291 1 0 0
53036 227 2 0 0
53038 137 4 0 0
53041 159 2 0 0
53044 18 3 0 0
53045 291 1 0 0
53046 291 4 0 0
53052 245 4 0 0
53060 245 2 0 0
53065 159 2 0 0
53067 296 1 0 0
53070 222 3 0 0
53071 18 3 0 0
53073 1035 0 1 0
53077 172 2 0 0
53081 1035 0 1 0
53082 1035 0 1 0
53083 159 4 0 0
53084 159 4 0 0
53085 159 5 0 0
53087 172 2 0 0
53088 137 5 0 0
53090 1035 0 1 0
53091 172 3 0 0
53093 137 5 0 0
53094 18 3 0 0
53095 172 3 0 0
53097 159 3 0 0
53098 159 5 0 0
53100 172 3 0 0
53101 172 4 0 0
53102 172 3 0 0
53103 172 4 0 0
53104 172 3 0 0
53105 159 3 0 0
53106 172 3 0 0
53107 159 3 0 0
53108 172 3 0 0
53109 172 3 0 0
53110 159 4 0 0
53111 172 3 0 0
53112 159 3 0 0
53113 172 4 0 0
53114 159 4 0 0
53115 159 4 0 0
53117 159 4 0 0
53119 172 4 0 0
53121 159 3 0 0
53122 159 4 0 0
53123 18 3 0 0
53125 159 3 0 0
53126 1035 0 1 0
53128 18 3 0 0
53129 159 3 0 0
53130 159 4 0 0
53132 159 3 0 0
53134 1035 0 1 0
53135 1035 0 1 0
53138 1035 0 1 0
53139 1035 0 1 0
53144 291 1 0 0
53147 1035 0 1 0
53151 291 4 0 0
53153 1035 0 1 0
53154 1035 0 1 0
53155 291 3 0 0
53161 296 1 0 0
53163 1035 0 1 0
53166 159 2 0 0
53172 18 4 0 0
53173 245 3 0 0
53177 291 1 0 0
53178 18 3 0 0
53179 18 3 0 0
53182 137 3 0 0
53185 159 3 0 0
53186 159 2 0 0
53187 159 3 0 0
53188 159 3 0 0
53189 159 3 0 0
53190 159 2 0 0
53193 222 2 0 0
53194 52 2 0 0
53197 137 3 0 0
53199 159 3 0 0
53202 291 2 0 0
53203 1035 0 1 0
53205 159 3 0 0
53206 1035 0 1 0
53209 159 3 0 0
53210 172 4 0 0
53211 94 4 0 0
53212 52 2 0 0
53213 137 4 0 0
53214 159 4 0 0
53215 172 4 0 0
53216 172 4 0 0
53217 227 2 0 0
53218 159 3 0 0
53219 291 4 0 0
53222 1035 0 1 0
53228 159 3 0 0
53229 172 3 0 0
53231 245 3 0 0
53233 291 1 0 0
53235 296 2 0 0
53242 296 1 0 0
53243 222 4 0 0
53246 222 4 0 0
53249 222 4 0 0
53251 172 3 0 0
53255 227 4 0 0
53256 172 2 0 0
53257 245 5 0 0
53259 227 3 0 0
53260 861 1 0 0
53262 137 5 0 0
53266 1035 0 1 0
53278 137 4 0 0
53279 1035 0 1 0
53285 227 4 0 0
53287 222 4 0 0
53288 1035 0 1 0
53290 227 4 0 0
53296 1035 0 1 0
53297 1035 0 1 0
53298 1035 0 1 0
53301 861 1 0 0
53303 172 2 0 0
53306 52 3 0 0
53308 222 4 0 0
53309 222 4 0 0
53310 222 4 0 0
53311 291 4 0 0
53313 1035 0 1 0
53314 1035 0 1 0
53315 1035 0 1 0
53318 1035 0 1 0
53319 1035 0 1 0
53321 1035 0 1 0
53322 172 2 0 0
53323 172 3 0 0
53324 1035 0 1 0
53325 296 1 0 0
53328 1035 0 1 0
53329 291 3 0 0
53331 1035 0 1 0
53332 52 3 0 0
53334 1035 0 1 0
53335 1035 0 1 0
53336 1035 0 1 0
53338 172 3 0 0
53339 159 3 0 0
53340 159 4 0 0
53341 172 4 0 0
53342 159 3 0 0
53343 159 4 0 0
53344 172 4 0 0
53345 172 4 0 0
53346 159 4 0 0
53350 159 4 0 0
53352 159 3 0 0
53353 159 4 0 0
53354 291 5 0 0
53355 1035 0 1 0
53356 1035 0 1 0
53357 159 4 0 0
53358 159 3 0 0
53359 159 3 0 0
53360 159 4 0 0
53361 1035 0 1 0
53362 159 3 0 0
53363 159 4 0 0
53364 159 3 0 0
53368 137 3 0 0
53369 291 2 0 0
53370 172 4 0 0
53371 222 3 0 0
53372 227 3 0 0
53373 18 2 0 0
53376 172 3 0 0
53381 94 3 0 0
53383 291 3 0 0
53385 245 3 0 0
53388 172 2 0 0
53390 159 4 0 0
53391 222 4 0 0
53392 137 4 0 0
53393 137 4 0 0
53394 245 4 0 0
53395 291 4 0 0
53400 159 4 0 0
53403 222 3 0 0
53404 227 5 0 0
53408 159 4 0 0
53409 227 2 0 0
53412 172 2 0 0
53414 1035 0 1 0
53417 52 2 0 0
53424 172 2 0 0
53427 52 2 0 0
53429 52 2 0 0
53430 172 2 0 0
53432 861 2 0 0
53433 861 2 0 0
53436 291 3 0 0
53439 291 5 0 0
53440 137 3 0 0
53441 159 4 0 0
53442 94 3 0 0
53450 227 2 0 0
53451 861 1 0 0
53462 296 2 0 0
53463 94 3 0 0
53464 137 4 0 0
53465 172 2 0 0
53467 861 1 0 0
53468 291 3 0 0
53471 1035 0 1 0
53473 1035 0 1 0
53474 1035 0 1 0
53478 1035 0 1 0
53480 1035 0 1 0
53482 1035 0 1 0
53483 296 1 0 0
53485 1035 0 1 0
53486 1035 0 1 0
53487 1035 0 1 0
53489 296 4 0 0
53490 296 3 0 0
53491 1035 0 1 0
53492 291 4 0 0
53493 296 3 0 0
53494 291 4 0 0
53497 291 4 0 0
53498 1035 0 1 0
53499 291 4 0 0
53502 1035 0 1 0
53507 172 2 0 0
53508 1035 0 1 0
53510 1035 0 1 0
53511 1035 0 1 0
53512 1035 0 1 0
53513 1035 0 1 0
53518 1035 0 1 0
53520 172 2 0 0
53521 1035 0 1 0
53523 1035 0 1 0
53527 1035 0 1 0
53528 1035 0 1 0
53530 1035 0 1 0
53531 1035 0 1 0
53532 227 4 0 0
53534 227 4 0 0
53538 1035 0 1 0
53542 52 4 0 0
53543 861 1 0 0
53558 52 4 0 0
53560 172 1 0 0
53571 428 1 0 0
53572 227 4 0 0
53577 428 1 0 0
53580 1035 0 1 0
53581 78 2 0 0
53585 227 4 0 0
53587 1035 0 1 0
53590 172 1 0 0
53591 172 1 0 0
53593 195 2 0 0
53595 291 4 0 0
53597 291 4 0 0
53599 428 1 0 0
53601 428 1 0 0
53602 195 2 0 0
53603 661 1 0 0
53606 1035 0 1 0
53610 52 4 0 0
53611 291 4 0 0
53613 52 4 0 0
53614 172 1 0 0
53616 861 0 0 0
53617 428 1 0 0
53624 172 3 0 0
53625 94 3 0 0
53626 78 2 0 0
53628 78 3 0 0
53629 172 3 0 0
53632 94 3 0 0
53633 94 3 0 0
53634 172 3 0 0
53635 94 3 0 0
53636 172 3 0 0
53637 172 3 0 0
53638 428 1 0 0
53640 172 3 0 0
53641 94 3 0 0
53642 428 1 0 0
53644 172 2 0 0
53646 52 3 0 0
53647 227 3 0 0
53649 172 3 0 0
53650 428 1 0 0
53653 52 3 0 0
53655 172 2 0 0
53657 222 1 0 0
53660 172 2 0 0
53661 227 2 0 0
53662 52 4 0 0
53670 291 3 0 0
53673 291 4 0 0
53674 172 2 0 0
53676 172 2 0 0
53678 227 1 0 0
53681 137 4 0 0
53683 227 2 0 0
53692 227 3 0 0
53696 861 1 0 0
53702 172 1 0 0
53704 52 2 0 0
53707 227 2 0 0
53711 291 4 0 0
53714 428 2 0 0
53716 428 1 0 0
53717 94 3 0 0
53721 52 2 0 0
53722 291 3 0 0
53723 52 2 0 0
53724 428 1 0 0
53725 172 1 0 0
53726 291 4 0 0
53729 137 4 0 0
53736 195 1 0 0
53737 78 2 0 0
53738 172 2 0 0
53739 52 3 0 0
53741 428 1 0 0
53744 18 2 0 0
53745 296 2 0 0
53746 428 1 0 0
53748 94 3 0 0
53750 94 3 0 0
53752 291 3 0 0
53753 52 4 0 0
53754 661 1 0 0
53757 195 1 0 0
53758 195 1 0 0
53759 78 2 0 0
53760 52 3 0 0
53762 661 1 0 0
53763 52 3 0 0
53764 227 3 0 0
53765 78 3 0 0
53766 172 1 0 0
53767 78 2 0 0
53769 94 3 0 0
53771 94 3 0 0
53775 52 3 0 0
53776 172 0 0 0
53778 1035 0 1 0
53779 1035 0 1 0
53780 1035 0 1 0
53784 1035 0 1 0
53785 1035 0 1 0
53792 1035 0 1 0
53797 1035 0 1 0
53798 1035 0 1 0
53800 1035 0 1 0
53802 1035 0 1 0
53803 1035 0 1 0
53805 1035 0 1 0
53808 661 2 0 0
53810 1035 0 1 0
53815 1035 0 1 0
53818 1035 0 1 0
53819 195 2 0 0
53820 1035 0 1 0
53822 195 2 0 0
53823 1035 0 1 0
53829 227 4 0 0
53830 1035 0 1 0
53833 1035 0 1 0
53835 52 5 0 0
53841 1035 0 1 0
53846 1035 0 1 0
53848 1035 0 1 0
53849 1035 0 1 0
53854 1035 0 1 0
53855 195 1 0 0
53857 861 1 0 0
53862 428 0 0 0
53864 227 3 0 0
53866 428 2 0 0
53868 324 3 0 0
53870 52 3 0 0
53871 78 1 0 0
53872 227 4 0 0
53875 52 5 0 0
53879 661 0 0 0
53880 52 4 0 0
53883 52 3 0 0
53885 52 4 0 0
53886 52 3 0 0
53895 661 1 0 0
53896 1035 0 1 0
53897 227 2 0 0
53901 1035 0 1 0
53905 661 1 0 0
53907 52 3 0 0
53911 324 3 0 0
53912 324 4 0 0
53913 398 2 0 0
53916 398 2 0 0
53918 195 0 0 0
53919 661 1 0 0
53923 661 2 0 0
53925 227 2 0 0
53933 1035 0 1 0
53934 78 0 0 0
53935 398 2 0 0
53937 195 2 0 0
53939 227 3 0 0
53946 195 2 0 0
53949 195 2 0 0
53954 1035 0 1 0
53957 195 3 0 0
53960 195 3 0 0
53961 195 3 0 0
53964 78 1 0 0
53966 195 2 0 0
53973 661 2 0 0
53976 324 4 0 0
53978 195 2 0 0
53980 661 2 0 0
53996 195 2 0 0
53997 661 2 0 0
53999 52 2 0 0
54002 661 1 0 0
54003 324 2 0 0
54005 324 3 0 0
54008 661 2 0 0
54009 661 2 0 0
54010 661 2 0 0
54011 661 2 0 0
54012 1035 0 1 0
54013 195 2 0 0
54014 661 2 0 0
54015 324 4 0 0
54017 661 2 0 0
54020 78 1 0 0
54023 227 3 0 0
54024 227 2 0 0
54026 52 3 0 0
54028 324 4 0 0
54029 661 1 0 0
54033 324 2 0 0
54035 78 2 0 0
54040 78 1 0 0
54041 324 2 0 0
54043 324 3 0 0
54051 1035 0 1 0
54052 661 1 0 0
54054 195 3 0 0
54055 195 2 0 0
54057 195 2 0 0
54058 227 1 0 0
54060 324 5 0 0
54063 661 1 0 0
54067 195 3 0 0
54068 195 2 0 0
54069 78 1 0 0
54071 324 4 0 0
54072 195 1 0 0
54074 195 3 0 0
54079 324 5 0 0
54080 52 1 0 0
54084 195 2 0 0
54086 324 3 0 0
54087 195 1 0 0
54089 398 2 0 0
54090 324 6 0 0
54095 324 5 0 0
54096 227 2 0 0
54097 195 2 0 0
54099 324 5 0 0
54102 195 3 0 0
54104 195 3 0 0
54106 433 5 0 0
54111 324 4 0 0
54112 433 4 0 0
54113 227 3 0 0
54116 324 4 0 0
54119 324 5 0 0
54120 195 2 0 0
54121 324 6 0 0
54122 324 5 0 0
54123 324 5 0 0
54124 285 1 0 0
54125 1035 0 1 0
54133 1035 0 1 0
54136 1035 0 1 0
54137 1035 0 1 0
54138 1035 0 1 0
54140 285 3 0 0
54142 1035 0 1 0
54146 285 2 0 0
54147 285 3 0 0
54149 1035 0 1 0
54150 1035 0 1 0
54151 1035 0 1 0
54152 1035 0 1 0
54154 1035 0 1 0
54170 1035 0 1 0
54171 1035 0 1 0
54176 1035 0 1 0
54180 1035 0 1 0
54193 1035 0 1 0
54195 1035 0 1 0
54201 1035 0 1 0
54205 1035 0 1 0
54222 1035 0 1 0
54223 1035 0 1 0
54224 1035 0 1 0
54225 1035 0 1 0
54226 227 3 0 0
54227 1035 0 1 0
54230 398 3 0 0
54238 1035 0 1 0
54243 1035 0 1 0
54244 52 3 0 0
54245 1035 0 1 0
54248 1035 0 1 0
54255 1035 0 1 0
54256 1035 0 1 0
54257 195 3 0 0
54259 195 1 0 0
54261 195 1 0 0
54264 195 2 0 0
54266 324 5 0 0
54270 285 1 0 0
54271 195 3 0 0
54280 195 2 0 0
54283 1035 0 1 0
54291 78 1 0 0
54292 78 1 0 0
54293 195 2 0 0
54298 195 2 0 0
54302 195 2 0 0
54304 195 3 0 0
54308 324 1 0 0
54310 78 1 0 0
54314 398 2 0 0
54315 227 3 0 0
54318 285 1 0 0
54320 195 1 0 0
54322 78 1 0 0
54326 324 5 0 0
54330 285 2 0 0
54332 195 3 0 0
54333 1035 0 1 0
54335 398 2 0 0
54339 195 3 0 0
54342 195 2 0 0
54343 433 4 0 0
54349 195 2 0 0
54354 1035 0 1 0
54357 195 3 0 0
54361 285 2 0 0
54362 195 3 0 0
54364 1035 0 1 0
54367 1035 0 1 0
54369 1035 0 1 0
54370 227 2 0 0
54373 52 2 0 0
54376 433 3 0 0
54379 406 6 0 0
54382 433 1 0 0
54388 285 2 0 0
54400 398 2 0 0
54408 195 2 0 0
54409 195 3 0 0
54413 433 4 0 0
54415 285 1 0 0
54416 195 1 0 0
54419 1035 0 1 0
54424 195 2 0 0
54428 398 2 0 0
54435 433 2 0 0
54443 324 6 0 0
54446 398 2 0 0
54447 406 6 0 0
54449 324 5 0 0
54450 433 1 0 0
54456 285 0 0 0
54457 195 2 0 0
54458 324 1 0 0
54460 324 3 0 0
54463 195 1 0 0
54466 398 2 0 0
54471 195 3 0 0
54477 195 2 0 0
54482 324 5 0 0
54483 324 5 0 0
54484 1035 0 1 0
54486 324 2 0 0
54490 285 1 0 0
54496 398 3 0 0
54497 398 2 0 0
54499 285 2 0 0
54503 324 4 0 0
54507 324 5 0 0
54508 324 5 0 0
54513 433 4 0 0
54514 398 1 0 0
